catalog_id,catalog_title,official_title,catalog_region,catalog_edition,content_type,role,current_value,recommended_company,confidence,evidence_scope,recommended_action,evidence_summary,source_1,source_2,classification,previous_value,company_slugs,company_display_names,resolved_evidence_urls,evidence_catalog_ids,stale_reason,reviewed_at,review_batch
ps4-crymachina-deluxe-edition,Crymachina [Deluxe Edition],Crymachina [Deluxe Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,NIS America,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/475602,https://store.steampowered.com/app/2258500,ADD,,nis-america,NIS America,https://gamesdb.launchbox-app.com/games/details/475602 | https://store.steampowered.com/app/2258500,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-crysis-remastered-trilogy,Crysis Remastered Trilogy,Crysis Remastered Trilogy,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,,Crytek,HIGH,REMASTER_COMPILATION,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Crytek.,https://www.crysis.com/,,ADD,,crytek,Crytek,https://www.crysis.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-curse-of-the-sea-rats,Curse of the Sea Rats,Curse of the Sea Rats,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,PQube,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/475598,https://store.steampowered.com/app/1453900,ADD,,pqube,PQube Ltd.,https://gamesdb.launchbox-app.com/games/details/475598 | https://store.steampowered.com/app/1453900,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-cyberdimension-4-goddesses-online,Cyberdimension 4 Goddesses Online,Cyberdimension Neptunia: 4 Goddesses Online,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,Tamsoft,Tamsoft,HIGH,EXACT_PS4_WORK,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Tamsoft.,https://ideafintl.com/cyberdimension/,,CONFIRM,Tamsoft,tamsoft,Tamsoft Corporation,https://ideafintl.com/cyberdimension/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-cyberdimension-4-goddesses-online,Cyberdimension 4 Goddesses Online,Cyberdimension Neptunia: 4 Goddesses Online,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,Idea Factory,Idea Factory International,HIGH,EXACT_PS4_WORK,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a Idea Factory International.,https://ideafintl.com/cyberdimension/,,REPLACE,Idea Factory,idea-factory-international,Idea Factory International,https://ideafintl.com/cyberdimension/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-cyberpunk-2077-fan-bundle,Cyberpunk 2077 [Fan Bundle],Cyberpunk 2077 [Fan Bundle],PAL España,standard,BUNDLE_OR_MULTI_PRODUCT,DEVELOPER,,CD PROJEKT RED,HIGH,GAME_WORK | PS4_RELEASE | SAME_WORK_EDITION,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM, VERIFIED_PS4_SIBLING, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/22722,https://store.steampowered.com/app/1091500,ADD,,cd-projekt-red,CD Projekt RED,https://gamesdb.launchbox-app.com/games/details/22722 | https://store.steampowered.com/app/1091500,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-cyberpunk-2077-samurai-pack,Cyberpunk 2077 [Samurai Pack],Cyberpunk 2077 [Samurai Pack],PAL España,standard,BUNDLE_OR_MULTI_PRODUCT,DEVELOPER,,CD PROJEKT RED,HIGH,GAME_WORK | PS4_RELEASE | SAME_WORK_EDITION,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM, VERIFIED_PS4_SIBLING, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/22722,https://store.steampowered.com/app/1091500,ADD,,cd-projekt-red,CD Projekt RED,https://gamesdb.launchbox-app.com/games/details/22722 | https://store.steampowered.com/app/1091500,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-cyberpunk-2077-edicion-day-one,Cyberpunk 2077 Edición Day one,Cyberpunk 2077 [Day One Edition],PAL España,standard,EDITION_VARIANT,DEVELOPER,,CD Projekt Red,HIGH,EXACT_PAL_PHYSICAL_EDITION,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a CD Projekt Red.,https://www.cyberpunk.net/,https://en.bandainamcoent.eu/cyberpunk/cyberpunk-2077,ADD,,cd-projekt-red,CD Projekt RED,https://www.cyberpunk.net/ | https://en.bandainamcoent.eu/cyberpunk/cyberpunk-2077,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-cyberpunk-2077-edicion-day-one,Cyberpunk 2077 Edición Day one,Cyberpunk 2077 [Day One Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Bandai Namco Entertainment Europe,HIGH,EXACT_PAL_PHYSICAL_EDITION,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a Bandai Namco Entertainment Europe.,https://www.cyberpunk.net/,https://en.bandainamcoent.eu/cyberpunk/cyberpunk-2077,ADD,,bandai-namco-entertainment-europe,Bandai Namco Entertainment Europe,https://www.cyberpunk.net/ | https://en.bandainamcoent.eu/cyberpunk/cyberpunk-2077,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dakar-desert-rally,Dakar Desert Rally,Dakar Desert Rally,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Saber Interactive,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/442363,https://store.steampowered.com/app/1839940,ADD,,saber-interactive,Saber Interactive Inc,https://gamesdb.launchbox-app.com/games/details/442363 | https://store.steampowered.com/app/1839940,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-danganronpa-trilogy,Danganronpa Trilogy,Danganronpa Trilogy,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,Spike Chunsoft,Spike Chunsoft,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Spike Chunsoft.,https://nisamerica.com/games/danganronpa-trilogy/,,CONFIRM,Spike Chunsoft,spike-chunsoft,Spike Chunsoft,https://nisamerica.com/games/danganronpa-trilogy/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dangerous-driving,Dangerous Driving,Dangerous Driving,PAL España,standard,GAME_OR_UNKNOWN,DIGITAL_PUBLISHER,,THREE FIELDS ENTERTAINMENT LIMITED,HIGH,DIGITAL_PS4_EU,ADD_OR_CONFIRM_CREDIT,Coincidencia rápida: PLAYSTATION_STORE.,https://store.playstation.com/es-es/product/EP1884-CUSA13942_00-DANGEROUSDRIVING,,ADD,,three-fields-entertainment,Three Fields Entertainment,https://store.playstation.com/es-es/product/EP1884-CUSA13942_00-DANGEROUSDRIVING,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-darius-cozmic-collection-arcade,Darius Cozmic Collection Arcade,Darius Cozmic Collection Arcade,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,M2,M2,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: M2.,https://www.iningames.com/games/darius-cozmic-collection,,CONFIRM,M2,m2,M2,https://www.iningames.com/games/darius-cozmic-collection,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-darius-cozmic-collection-console,Darius Cozmic Collection Console,Darius Cozmic Collection Console,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,M2,M2,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: M2.,https://www.iningames.com/games/darius-cozmic-collection,,CONFIRM,M2,m2,M2,https://www.iningames.com/games/darius-cozmic-collection,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dariusburst-another-chronicle-ex&#43;,Dariusburst: Another Chronicle EX+,Dariusburst: Another Chronicle EX+,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Pyramid,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Pyramid.,https://www.iningames.com/games/dariusburst-another-chronicle-ex,,ADD,,pyramid,Pyramid,https://www.iningames.com/games/dariusburst-another-chronicle-ex,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dariusburst-another-chronicle-ex&#43;,Dariusburst: Another Chronicle EX+,Dariusburst: Another Chronicle EX+,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,ININ Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: ININ Games.,https://www.iningames.com/games/dariusburst-another-chronicle-ex,,ADD,,inin-games,ININ Games,https://www.iningames.com/games/dariusburst-another-chronicle-ex,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dark-pictures-anthology-house-of-ashes,Dark Pictures Anthology: House of Ashes,Dark Pictures Anthology: House of Ashes,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Supermassive Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Supermassive Games.,https://en.bandainamcoent.eu/the-dark-pictures/the-dark-pictures-house-of-ashes,,ADD,,supermassive-games,SuperMassive Games Ltd.,https://en.bandainamcoent.eu/the-dark-pictures/the-dark-pictures-house-of-ashes,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dark-pictures-anthology-house-of-ashes,Dark Pictures Anthology: House of Ashes,Dark Pictures Anthology: House of Ashes,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Bandai Namco Entertainment Europe,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Bandai Namco Entertainment Europe.,https://en.bandainamcoent.eu/the-dark-pictures/the-dark-pictures-house-of-ashes,,ADD,,bandai-namco-entertainment-europe,Bandai Namco Entertainment Europe,https://en.bandainamcoent.eu/the-dark-pictures/the-dark-pictures-house-of-ashes,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dark-soul-i,Dark Soul I,Dark Soul I,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,FromSoftware,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: FromSoftware.,https://en.bandainamcoent.eu/dark-souls/dark-souls-remastered,,ADD,,fromsoftware,FromSoftware,https://en.bandainamcoent.eu/dark-souls/dark-souls-remastered,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dark-soul-i,Dark Soul I,Dark Soul I,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Bandai Namco Entertainment Europe,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Bandai Namco Entertainment Europe.,https://en.bandainamcoent.eu/dark-souls/dark-souls-remastered,,ADD,,bandai-namco-entertainment-europe,Bandai Namco Entertainment Europe,https://en.bandainamcoent.eu/dark-souls/dark-souls-remastered,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dark-souls-trilogy,Dark Souls Trilogy,Dark Souls Trilogy,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,From Software,FromSoftware,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: FromSoftware.,https://en.bandainamcoent.eu/dark-souls/dark-souls-trilogy,,REPLACE,From Software,fromsoftware,FromSoftware,https://en.bandainamcoent.eu/dark-souls/dark-souls-trilogy,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dark-souls-trilogy-collector%27s-edition,Dark Souls Trilogy [Collector's Edition],Dark Souls Trilogy [Collector's Edition],PAL España,standard,EDITION_VARIANT,DEVELOPER,,FromSoftware,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: FromSoftware.,https://en.bandainamcoent.eu/dark-souls/dark-souls-trilogy,,ADD,,fromsoftware,FromSoftware,https://en.bandainamcoent.eu/dark-souls/dark-souls-trilogy,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dark-souls-trilogy-collector%27s-edition,Dark Souls Trilogy [Collector's Edition],Dark Souls Trilogy [Collector's Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Bandai Namco Entertainment Europe,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Bandai Namco Entertainment Europe.,https://en.bandainamcoent.eu/dark-souls/dark-souls-trilogy,,ADD,,bandai-namco-entertainment-europe,Bandai Namco Entertainment Europe,https://en.bandainamcoent.eu/dark-souls/dark-souls-trilogy,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dark-thrones-&amp;-witch-hunter-double-pack,Dark Thrones & Witch Hunter Double Pack,Dark Thrones & Witch Hunter Double Pack,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,GS2 Games,HIGH,EXACT_PS4_PHYSICAL_COMPILATION,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a GS2 Games.,https://www.ebay.com/p/24050997184,,ADD,,gs2-games,GS2 Games,https://www.ebay.com/p/24050997184,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-darkest-dungeon-ancestral-edition,Darkest Dungeon: Ancestral Edition,Darkest Dungeon: Ancestral Edition,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Red Hook Studios,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Red Hook Studios.,https://www.darkestdungeon.com/,,ADD,,red-hook-studios,Red Hook Studios,https://www.darkestdungeon.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-darkest-dungeon-ancestral-edition,Darkest Dungeon: Ancestral Edition,Darkest Dungeon: Ancestral Edition,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Merge Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Merge Games.,https://www.darkestdungeon.com/,,ADD,,merge-games,Merge Games,https://www.darkestdungeon.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-darq-ultimate-edition,Darq Ultimate Edition,Darq Ultimate Edition,PAL España,standard,EDITION_VARIANT,DEVELOPER,,Unfold Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Unfold Games.,https://darqgame.com/,,ADD,,unfold-games,Unfold Games,https://darqgame.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-darq-ultimate-edition,Darq Ultimate Edition,Darq Ultimate Edition,PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Feardemic,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Feardemic.,https://darqgame.com/,,ADD,,feardemic,Feardemic,https://darqgame.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-date-a-live-rio-reincarnation-limited-edition,Date A Live: Rio Reincarnation [Limited Edition],Date A Live: Rio Reincarnation [Limited Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Idea Factory International,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/185588,https://store.steampowered.com/app/1047440,ADD,,idea-factory-international,Idea Factory International,https://gamesdb.launchbox-app.com/games/details/185588 | https://store.steampowered.com/app/1047440,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-daymare-1994-sandcastle-limited-edition,Daymare: 1994 Sandcastle [Limited Edition],Daymare: 1994 Sandcastle [Limited Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Leonardo Interactive,HIGH,GAME_WORK,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: STEAM, WIKIDATA.",https://store.steampowered.com/app/1530470,https://www.wikidata.org/entity/Q106977312,ADD,,leonardo-interactive,Leonardo Interactive,https://store.steampowered.com/app/1530470 | https://www.wikidata.org/entity/Q106977312,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-days-gone-edicion-especial,Days Gone Edición Especial,Days Gone Edición Especial,PAL España,standard,EDITION_VARIANT,DEVELOPER,,Bend Studio,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Bend Studio.,https://www.playstation.com/en-gb/games/days-gone/,,ADD,,bend-studio,Bend Studio,https://www.playstation.com/en-gb/games/days-gone/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-days-gone-edicion-especial,Days Gone Edición Especial,Days Gone Edición Especial,PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Sony Interactive Entertainment,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Sony Interactive Entertainment.,https://www.playstation.com/en-gb/games/days-gone/,,ADD,,sony-interactive-entertainment,Sony Interactive Entertainment,https://www.playstation.com/en-gb/games/days-gone/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-days-of-doom,Days of Doom,Days of Doom,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Atari,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/475616,https://store.steampowered.com/app/2258180,ADD,,atari,Atari Europe,https://gamesdb.launchbox-app.com/games/details/475616 | https://store.steampowered.com/app/2258180,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dc-league-of-super-pets-adventure-of-krypto-&amp;-ace,DC League of Super-Pets: Adventure of Krypto & Ace,DC League of Super-Pets: Adventure of Krypto & Ace,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,PHL Collective,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: PHL Collective.,https://www.outrightgames.com/games/dc-league-of-super-pets/,,ADD,,phl-collective,PHL Collective,https://www.outrightgames.com/games/dc-league-of-super-pets/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dc-league-of-super-pets-adventure-of-krypto-&amp;-ace,DC League of Super-Pets: Adventure of Krypto & Ace,DC League of Super-Pets: Adventure of Krypto & Ace,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Outright Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Outright Games.,https://www.outrightgames.com/games/dc-league-of-super-pets/,,ADD,,outright-games,Outright Games LTD,https://www.outrightgames.com/games/dc-league-of-super-pets/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dc%27s-justice-league-cosmic-chaos,DC's Justice League: Cosmic Chaos,DC's Justice League: Cosmic Chaos,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Outright Games,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/469926,https://store.steampowered.com/app/1944850,ADD,,outright-games,Outright Games LTD,https://gamesdb.launchbox-app.com/games/details/469926 | https://store.steampowered.com/app/1944850,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dcl-the-game,DCL: The Game,DCL: The Game,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,THQ Nordic,HIGH,DIGITAL_PS4_EU | GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, PLAYSTATION_STORE, STEAM.",https://gamesdb.launchbox-app.com/games/details/473024,https://store.playstation.com/es-es/product/EP4389-CUSA17440_00-DCLGAMEEU0000000,ADD,,thq-nordic,THQ Nordic GmbH,https://gamesdb.launchbox-app.com/games/details/473024 | https://store.playstation.com/es-es/product/EP4389-CUSA17440_00-DCLGAMEEU0000000,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dead-cells-return-to-castlevania-edition,Dead Cells: Return to Castlevania Edition,Dead Cells: Return to Castlevania Edition,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Motion Twin,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Motion Twin.,https://dead-cells.com/,,ADD,,motion-twin,Motion Twin,https://dead-cells.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-dead-cells-return-to-castlevania-edition,Dead Cells: Return to Castlevania Edition,Dead Cells: Return to Castlevania Edition,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Merge Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Merge Games.,https://dead-cells.com/,,ADD,,merge-games,Merge Games,https://dead-cells.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
